index,status,score,reasons,opaque_ratio,edge_density,bbox_w,bbox_h,bbox_area,center_x,center_y,bbox_x0,bbox_y0,largest_component_ratio,component_count,token_entropy,unique_opaque_tokens
1634,keep,5.01855046,,0.19726562,0.16229839,0.37500000,0.75000000,0.28125000,0.46582561,0.54679016,0.29032258,0.19354839,1.00000000,1.00000000,3.41228466,14.00000000
1635,keep,5.86955176,,0.20800781,0.16532258,0.40625000,0.78125000,0.31738281,0.48811146,0.56292594,0.32258065,0.19354839,0.98591549,3.00000000,2.68752851,13.00000000
1636,keep,12.71952622,,0.21484375,0.18447581,0.46875000,0.78125000,0.36621094,0.47800587,0.55909091,0.22580645,0.19354839,0.95454545,4.00000000,3.08478819,15.00000000
1637,keep,3.37197098,,0.20703125,0.15826613,0.37500000,0.78125000,0.29296875,0.49665247,0.56497261,0.32258065,0.19354839,1.00000000,1.00000000,2.90098470,12.00000000
1638,keep,3.44406466,,0.22753906,0.16733871,0.50000000,0.78125000,0.39062500,0.49979233,0.54644884,0.29032258,0.19354839,1.00000000,1.00000000,3.02779479,12.00000000
1639,keep,3.72175778,,0.20800781,0.16280242,0.37500000,0.81250000,0.30468750,0.46690898,0.55595941,0.29032258,0.16129032,1.00000000,1.00000000,2.66453627,11.00000000
1640,keep,2.90344440,,0.20898438,0.15877016,0.40625000,0.78125000,0.31738281,0.49472415,0.55969249,0.32258065,0.19354839,1.00000000,1.00000000,2.92657536,11.00000000
1641,keep,5.20805230,,0.28222656,0.20514113,0.43750000,0.84375000,0.36914062,0.49547941,0.59225360,0.29032258,0.16129032,1.00000000,1.00000000,2.87718976,10.00000000
1642,keep,2.88846229,,0.21875000,0.18044355,0.37500000,0.84375000,0.31640625,0.52563364,0.53657834,0.35483871,0.12903226,1.00000000,1.00000000,3.22987721,14.00000000
1643,review,13.50933345,,0.30761719,0.24949597,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.18967134,11.00000000
1644,keep,2.67248683,,0.21289062,0.17389113,0.37500000,0.78125000,0.29296875,0.46848180,0.56954720,0.29032258,0.19354839,1.00000000,1.00000000,3.06606623,13.00000000
1645,keep,2.91221635,,0.21484375,0.15977823,0.37500000,0.78125000,0.29296875,0.50102639,0.56891496,0.32258065,0.19354839,1.00000000,1.00000000,3.09702911,12.00000000
1646,review,14.11061151,,0.32031250,0.23991935,0.78125000,0.87500000,0.68359375,0.49478757,0.57356412,0.09677419,0.12903226,1.00000000,1.00000000,2.82551766,13.00000000
1647,keep,2.06048562,,0.21679688,0.17489919,0.43750000,0.78125000,0.34179688,0.48256321,0.57555943,0.25806452,0.19354839,1.00000000,1.00000000,2.63922492,10.00000000
1648,keep,4.30739193,,0.20605469,0.14163306,0.37500000,0.78125000,0.29296875,0.50328696,0.57009632,0.32258065,0.19354839,1.00000000,1.00000000,2.74285208,12.00000000
1649,keep,2.17409145,,0.21972656,0.17086694,0.43750000,0.78125000,0.34179688,0.47956989,0.56974910,0.25806452,0.19354839,1.00000000,1.00000000,3.06882137,12.00000000
1650,keep,2.93069126,,0.21582031,0.16985887,0.34375000,0.84375000,0.29003906,0.47949204,0.55466355,0.32258065,0.12903226,1.00000000,1.00000000,3.09325536,12.00000000
1651,keep,5.22192597,,0.19921875,0.15725806,0.37500000,0.75000000,0.28125000,0.46726755,0.54411765,0.29032258,0.19354839,1.00000000,1.00000000,2.74036706,10.00000000
1652,review,13.55326616,,0.30957031,0.24143145,0.75000000,0.81250000,0.60937500,0.48885723,0.58593670,0.12903226,0.19354839,0.99684543,2.00000000,3.05072253,11.00000000
1653,keep,6.66055516,,0.20410156,0.16683468,0.37500000,0.84375000,0.31640625,0.46658435,0.56289551,0.29032258,0.16129032,0.98564593,3.00000000,3.25995116,14.00000000
1654,keep,9.53096618,,0.30664062,0.22883065,0.53125000,0.87500000,0.46484375,0.49013766,0.59790425,0.22580645,0.12903226,1.00000000,1.00000000,3.41955120,15.00000000
1655,keep,3.10493494,,0.19921875,0.16985887,0.40625000,0.75000000,0.30468750,0.48102467,0.57858950,0.32258065,0.22580645,1.00000000,1.00000000,2.94564597,11.00000000
1656,keep,5.07512410,,0.21289062,0.16431452,0.34375000,0.84375000,0.29003906,0.51228174,0.54365197,0.35483871,0.12903226,0.99541284,2.00000000,2.88884707,14.00000000
1657,keep,2.43706116,,0.20898438,0.18397177,0.40625000,0.81250000,0.33007812,0.51115466,0.56496834,0.29032258,0.16129032,1.00000000,1.00000000,3.07112458,13.00000000
1658,keep,3.05444431,,0.22851562,0.18145161,0.43750000,0.81250000,0.35546875,0.47036118,0.58133444,0.29032258,0.19354839,0.99572650,2.00000000,3.01638064,12.00000000
1659,keep,2.17899100,,0.21972656,0.18044355,0.34375000,0.84375000,0.29003906,0.48243728,0.55240143,0.32258065,0.12903226,1.00000000,1.00000000,2.77939272,10.00000000
1660,review,15.68597571,,0.31738281,0.24243952,0.78125000,0.87500000,0.68359375,0.49459057,0.57736973,0.09677419,0.12903226,0.99384615,2.00000000,3.02522345,11.00000000
1661,keep,2.71301341,,0.22558594,0.16129032,0.43750000,0.78125000,0.34179688,0.50607457,0.58413629,0.32258065,0.19354839,1.00000000,1.00000000,2.54325691,10.00000000
1662,keep,4.58252393,,0.24414062,0.19102823,0.50000000,0.87500000,0.43750000,0.53509677,0.56503226,0.32258065,0.12903226,1.00000000,1.00000000,2.63041802,12.00000000
1663,keep,11.82197516,,0.30078125,0.21774194,0.78125000,0.81250000,0.63476562,0.49046921,0.59844994,0.09677419,0.19354839,1.00000000,1.00000000,2.69877249,10.00000000
1664,keep,5.65818930,,0.27832031,0.22177419,0.46875000,0.81250000,0.38085938,0.49507640,0.56581777,0.25806452,0.16129032,1.00000000,1.00000000,3.14412273,12.00000000
1665,keep,2.73890198,,0.21679688,0.17338710,0.37500000,0.78125000,0.29296875,0.51453066,0.58340599,0.35483871,0.19354839,1.00000000,1.00000000,3.04181405,12.00000000
