generated_index,hash,matched_split,matched_dataset_indices,num_dataset_matches
2557,90774a9677b42a475d84ffcb96b06f4a961b9dd2,train,14491,1
2559,f68e4949660f2ecee7482f73b980d837d8e22741,train,52728 52735,2
2560,0a8380a05bf97a6dae7617269d0607274ecc49ee,train,83180,1
2561,29c588d77a8aee4762d7149e09a1890377d460bb,train,67676 67678,2
2562,f90a7e1d95f480b3dacec4c1aa3409358e9046ce,train,44220 44222,2
2564,cdc78cdf1b878871d4b5a11a9e46344cf6289c92,train,77858,1
2565,9a07319038aa52fd323017c60a31b97f06a93854,train,27002,1
2566,8fc46ff5e77942546964d10b7f34f2c4d329e361,train,67947,1
2571,f41b0df2a431a788d029c7763d51670ac75bf469,train,51882,1
2572,868eb390318d2a90da0e38cbb828c86fe30091e8,train,84770,1
2573,4bc0ac9354f1d3a97075a872acc922112b0662c7,train,39743,1
2574,cdfaa7dd0e06255e1e2e4b933ae69e4836613895,train,32772 32774,2
2576,3d62ada2901d8da2748c6bdbd5aa9c0cd80c7b77,train,71408,1
2577,723782647339584dde837f5a202fa346d850b59f,train,80396 80398,2
2578,3914ca510ed2252e1fd240caca4b9089e30648e1,train,35332 35334,2
2581,e90d8c411e656f7de0d3813be1fa860117286744,train,86305,1
2582,d54474a87931ba3027b41f9c0f03bb028f774996,train,22674,1
2584,86b93ca1a88c2d3a5a5e4041769ecfc6b7878269,train,53575,1
2586,105658e0211a0121de2325d12f53ebfcf0e9b52e,train,2091,1
2587,73795952dc513ca209c3e9ef1d4a8d11ef091fa8,train,71395,1
2588,d526e31b6f418dbd79d23d11eac4de371159cfbc,train,32200,1
2589,64aa480f4130dbad4492b034025027f99aaf56dd,train,29760,1
2591,8c32907a5abcbe2f11179a2283c54c8f27959563,train,76070,1
2592,ca82450c124bd1cbdc119ac75f7ffbcfa781a9bf,train,70339,1
2593,7c14f6d52d39a79dcc36f0aa4afff80ce2341fe6,train,93003,1
2594,1a3340796031e1af7e76df3ecc3dc1576269211c,train,63226,1
2595,ae315221f9f36ca4a28bb866db8baee7bfd54dfc,train,40747,1
2596,da2f822d2537fa7643a9ecef3411bea07c8dd104,train,5553,1
2597,12ae627e2ea95ad2d5f01d74827dfed0a0b12ba6,train,86200,1
2600,439ca31699613c5c316966076ec9c4e2a1e87bbf,train,81220,1
2601,8392ad7fae2ca7045ef96dd5d9c8cb4715dc1ade,train,21355,1
2602,b2dc53d35a4f10788fd5254cf31835bcf4b55d29,train,57050,1
2603,fa02df2e956090ca34a236187b1e8823a7bc1c11,train,78807,1
2604,93af3202f55dffe51d865490e6463d6c1e0be3f4,train,78668,1
2606,9482634d37620c856ac23865d7713bbb0d58f768,train,41595,1
2609,b036bfefd1cf4f772221a5b501ad269c69dda953,train,7205,1
2610,3a624cb11c6a0b77c4fbafc3c0e0c7d1181cf9ff,train,50907,1
2611,e5c12e60268a16e3006698115c9c89c8782b20e8,train,62264,1
2612,45d935b44fe85cfd3a885832ed0a6e64d6ebc9ef,train,18325,1
2613,b05c007bf9a0d0e2357be80f15f930898cc59916,train,24424 24431,2
2614,83aa36bf7df5841bcf41f282b3f33f621fb9d8a1,train,43441,1
2619,e3bae5426c6ffc897dbe04439aae2c702700d2c8,train,55321,1
2620,a8b8062bbfbb12c82d6dbd502b857db3082c5f91,train,66280,1
2622,13a4c13e68040d3a0ee9346e119715be8636d989,train,33661,1
2623,dbc6d5f6c93c3c4dfd215e3f98ca36c2d716330b,train,50499,1
2624,803b36c2f4ec5ed408c0b7dd11f8e41d766430e1,train,12908 12910,2
2625,d7b528332d0fde06af857c056772647fea39bdba,train,18032 81552 81559,3
2626,b9334027fcf2ff801640fb2c9fb33bbc9ff3cb37,train,2352 2359,2
2627,f028881eece133ddb141b949e9a30f4cc90ce7b9,train,63641,1
2628,9dde21b97c471202bc521639429f8f7e5a9a51e9,train,70380,1
2629,78724b2d1a81cec8968f45c485237b47a4f514f1,train,59128 59135,2
2630,46f7b11f6642722eefdf133cab7c7fe28f9df1d7,train,75576,1
2631,63eb12dd31ed0e4a149fd2a11a098a6d72f6bc35,train,6810,1
2632,a03396d8903979f56dddc6f2dc54304e60fd5d62,train,92605,1
2633,94ead9df2acfe1957f2db6e502dca7be226c31fb,train,53167,1
2634,388d441fd3ec4a3b0715c268bc91306f016982f3,train,65691,1
2635,f4cd4577694c0b1c89fdea4d395ebdb8e1cbfab8,train,26693,1
2636,917a75b78444441e0e92c6f40ac251ffea883ce7,train,88677,1
2637,b351829c70f170d02d84eb0d6a9031ad98899997,train,38589,1
2638,e4a63d4ef2514df1bb70c21b422d3aa8fd3b8840,train,69724 69726,2
2641,723782647339584dde837f5a202fa346d850b59f,train,80396 80398,2
2642,f501b876b7eaa922d597b081c16ec1c239aa8fb6,train,59805,1
2643,239176d24619a3109f85eb3f3601c99cef68cf93,train,46244 46246,2
2644,bf5be643f7a5d441fc4131544765804c738dd8e2,train,89776 89783,2
2645,6cf2b77697c7060b1dce2c2852a12488805030fc,train,80504 81512 81519,3
2646,6fe2d80c3328e3551091d497126ed9a9c863e0a0,train,66286,1
2647,8e325511c41027b6de890ebbf56a549894a633c1,train,45649,1
2649,43dfc165aaa903afe1b6c37bdb823e3b4fd954c8,train,6149,1
2650,1ff411e1f11183b595d9d7af50aa2b159b3c4023,train,25746,1
2651,e7242a235d211bf8e7d7b1f2ee55a9bbff0176f6,train,23786,1
2652,23722b9be307506b63065c7ecebcd15544b84f5b,train,75740 75742,2
2653,0d4ffcc3e129abfdfccf1ebd0926996816de9025,train,8696 8703 80272,3
2654,bffd5b1a7081a064833e9bdbc5618ed25a90271c,train,18148 18150,2
2655,0a6b8d17cf8d8cd8fa8f183f2603556d21c198fa,train,62933,1
2657,80c464f9a0f8b4e165b082f89698e8cea59babdf,train,38260,1
2658,487f0a162a5f02cecceb5020b5e4450eb48e31a9,train,86273,1
2659,fb283cac8ef0b03cd6bfb3f58bd1c3190869260f,train,21392,1
2661,efff51a4b42ea81d1ad42e89034b15b4d38030c9,train,10628 10630,2
2663,ebca42c40b4e7871d92481aeaa3cf2e4c66af21c,train,88475,1
2665,b68143ae1da81b84dbdc1a47720e43addaf86bbf,train,85068 85070,2
2669,925b9f3fdc764ddce78ad84e8e144dcca47246d5,train,1138,1
2670,b9e6ecd8ffb98ccf5ae803618e6a98f9ef97cfdc,train,79500 79502,2
2671,9fd36c703d3869bf90f9bc5243a9c01daf860977,train,72402,1
2672,179909ad3f8e5af93f6d2621f9d0a0a13c15d629,train,56764 56766,2
2673,eff6b3ff5c12023f3d1f559fa3f9b24e8e9585d5,train,71929,1
2676,13a2fb050d793a505d52a1cf71e2d1a82d8d6238,train,23004 23006,2
2677,1f0d1f463a97f9f8653b39cf529c8c1e65e4e3a3,train,58936 58943,2
2678,95e242f5e761b033b2868d8b80b5701342bd1de4,train,91996 91998,2
2679,b0dc2daedbcd3ebdbca101e6150c4d7df0f2aff8,train,55424 60960 60967,3
2680,cca66cd15771a5698b34a23c46a4f03949bdb542,train,22975,1
2681,1c019bbd6f7fcd6ee1b2df9bee577d13ee8d1498,train,41400,1
2682,fe2a0e697a97f76e143543d7cf8573600d6666f9,train,87412 87414,2
2683,456c40dc5a2b9568c5ff51c5c8ec0c561d402188,train,33244 33246,2
2686,c714eafb58df157f49e7b6947fb8eb00a81ab8b0,train,15207,1
2687,35dee537437e43bc75a2f57bff984bdc62fd33cf,train,33008 58456 58463,3
2688,791c38b20158b887b64074c11453d1e3a0152d16,train,18792 91568 91575,3
2689,828a579cbde44a5d7cab651fab76909e071e0666,train,33080 67048 67055,3
2691,9be111368375f96d7c3ab18a07967fa651619688,train,82613,1
2692,2b04ac5e2a29b5605fa4e4ae63208b57a107ff8f,train,13298,1
2695,6f2e84645bedab50ff32a8328626fb9a0326e167,train,40357,1
2697,c4ebb40aa52083f6363a2a91f66c930a5f89c9d7,train,8736,1
2701,26025375ca6560df22e0b3fa666090b03ef7dc88,train,46915,1
2702,02a8240554ce8e43d3cada38f1cbd231d1fcf334,train,15488 15495 66992,3
2703,18b5796037b862108976a99d8e6f1756ab39b790,train,44880,1
2705,a004c5f97026d7fe4a0953a851187582797c2254,train,33121,1
2706,965c6aabbbfa536725232c7b028c4c2527798343,train,37098,1
2707,312c84d798290a0e6fa9bb9fac5fb5805525b93c,train,16056 16063,2
2708,cff9866bea62caa00a312b7f55fddedc8847a207,train,9025,1
2709,5236a2e09cc33380182518530803452ef3d34420,train,49240 49247,2
2710,bfaa68139286b9983704f6ae8ea19d2b1e22d8e7,train,86357,1
2712,16c46b9ddb84400daec05c3c3900da97d4ca1791,train,43786,1
2713,21a06b6abacdfc79e3dffbfa08f455c5b7810299,train,10750,1
2715,75540e7aeb1b20730d7ba3de7e50cd95de722202,train,10841,1
2717,4ab8354812e5b0eb25d5b4b7ee967f5666bc1854,train,28649,1
2718,57055c1f8c6b7cdf5133c59b1ac1af521d5911fb,train,3337,1
2719,84ccd4d7c890708a45ed948a1723861dbf6d1f07,train,7689,1
2720,5b424fe62d65e0a8c8727f173e5e40b9982b8c3b,train,4044 4046,2
2721,76fca9a4fbdca8be8c814f97f1336e6742719845,train,61240 61247 62200,3
2722,cd7533030682aefac038eabdcb88df14019d7b07,train,62412 62414,2
2723,177d3f6970b61cccb2d45acd0dff1aace4530997,train,856 863,2
2724,0e03151efa58bc6e6728dde8667af7bd7a0e388e,train,68593,1
2725,55f93d6a153e235df462677213df9e0f77f92cbe,train,30220 30222,2
2726,4c3e361b2a3861256d78462ca927dc71288eeec6,train,65401,1
2728,af1a7d60c2ea7ad5c7d788dc4a7c64c77833b95c,train,64605,1
2729,53e87496e2dc916d6e5078446eb0488cd539cb11,train,37775,1
2731,8a88f8723e6500bbe97f2f9c521433fe933cca2c,train,85328 85335,2
2732,0817865b3a26c4862510912b156a8fc7ad57097a,train,49477,1
2735,eb8c1f30de0aca06216d4ddae8f20c9a9a6a1e0d,train,22687,1
2736,63d1be9d136aaf5bf4f8f84bcf718ecc6db47301,train,48907,1
2738,60ae5570830294523cbb7155d1db4ad9701a6142,train,30370,1
2739,dc37c5a91432dfed6ef83d0de43ebc82d8e7c5fe,train,71905,1
2740,faadbc394bbd1beea73f1afc663aea08354b2f56,train,26691,1
2741,b72d7154470ff128b28fff747640b1604e8202b3,train,61441,1
2742,01cc7173eb4f8425d915a0100115975640dcbd6a,train,30388 30390,2
2743,b9d90561b4783a2c1d34c000645647ed79971d24,train,4876,1
2744,1be10b85cb85c8379a7bd4fbee51ebfeb7386b18,train,31715,1
2745,0b9280a38c62bc489fc81f40c3636f333a157a91,train,64929,1
2746,4b3a160c3b1097ff13df968952a4d3650f5310d9,train,82879,1
2747,1d667817873d8a49e94fe96172b70cc3f21abf30,train,35536 35543 71344,3
2749,9451d700e7d9f5650c09a97f68ad6bad8dacb880,train,77241,1
2750,1701e4343e2b16fe29bbfc7aa40cef2097f68d92,train,50903,1
2751,2ad70b7c9e33335df3c5543ae430acbe25143daa,train,77467,1
2752,e8fa103d07a1c66803ec39bf3b1fe6ea3c322b7d,train,16472 23672 23679,3
2754,df84a1e422183d88da24e7eab1741361cf412ab5,train,80874,1
2755,81ccb080a33f6baf3fb21813223b5a97de341bf2,train,18174,1
2756,393d260b560d7fb5b1e7bc486b6ce9bec07b4860,train,7513,1
2757,c35d6215064790923c2fe3840d25fef8a2eb7512,train,51826,1
2758,366fa6918c8c5b2c5e9521b85cf90ad49d94de06,train,27361,1
2759,3fbb669d47ba4d28905e573f2a96b70304ee79d6,train,29398,1
2761,d10821315a597665c7fc1c5a235a052027362c55,train,63939,1
2762,6d97532225f43d16280add33c045056e437ba82a,train,41543,1
2763,ef996ca0585a8ee43ef42ace29a3c95f5be38bb1,train,28132 28134,2
2764,49957e412dd40954d136ffe2a7a8dcf7e592d5e9,train,12743,1
2766,8ab74ddb06c6051dd9be38ab6100ca26407c8e6e,train,22848 22855,2
2767,61118d830bfd564d291fa59108e2c9ecc9ee0304,train,33877,1
2770,cd48e5697b200a1ae775e329cf4eaac7bbc52793,train,47938,1
2772,5ea614ae5c2af32d3526db0c23d829feeea29258,train,67882,1
2773,37699e16d67e4ecd736ce8922ba3a1faa8690702,train,3989,1
2774,1a110912210e335cc88a6bacb026de5356fdb610,train,74997,1
2775,86f9c2872aa8963be4d42d39d588a96776b72b47,train,75955,1
2776,737ff7964e00fef744e3a2f6bb3fa19389300b39,train,73268 73270,2
2777,f5156e2c005f2acd95fd8bea1539befe36555795,train,30426,1
2779,dc98fbb34f9e33d443b8eaffe94b42215806521b,train,91287,1
2780,50d3c43ad0ad51aaf38159708bbfaa14018bd673,train,58483,1
2781,82e00cb07bc8821353fd1cd19990a88733f3f7fb,train,12162,1
2782,5549f7889502c5907bdb776f9945bc6033eee8c0,train,93151,1
2783,27e36066709b6acccc1ee93d6db37feb5df33093,train,53472 53479,2
2784,f6ee4ecb2d2b30f203a9b2ea793c51443d3fca57,train,85471,1
2785,e792d7ee85e55304eb296fbb7126e4f1715e7e91,train,74108 74110,2
2786,6fabfa816fe66464cc35c951a318009069301df7,train,33288 33295,2
2787,a5fe1dce3a29131e615df278ac7e83bf79822909,train,81103,1
2789,6c0d1fe05a902bec895c556b88fd7e01675b8393,train,62388 62390,2
2790,f0d430303cb14371133bc77b4949da32ce0652ca,train,10562,1
2792,a74fd2ad8c349616b30ecc572deea3d70aed9642,train,12864 14152 14159,3
2793,f5ba1ebdaf7bae3b8d470b38cc0707b30f17b24b,train,76079,1
2795,c63426f9b1a3cb5102fd33956f827d9b7fe75c0e,train,46105,1
2796,7229b79082fba201c7f6d8f0205165c2bd93a280,train,66996 66998,2
2797,7153de8f4c0bd0185d1b47e75e4a1a131468a8d2,train,15580 15582,2
2798,a0cf06794a1215ec0fc60dc3d38d878d7f53d9a7,train,61724,1
2800,b8a187e9803800d545bd6c517725f28e31937dce,train,81540 81542,2
2801,76bd6a24bf61315dfee07260e7da20f1a710280f,train,25889,1
2802,9e4f6204cf9fb8f0c73c5e64e03bc074629ddf1f,train,51643,1
2803,8e6881cbae35a25caa5b93e563f7a0d039947ce1,train,36746,1
2804,b048f8cf3532460b53568594189b95b6c8ab01c3,train,11640 45024 45031,3
2805,6838bc121f25b2231a571bc20526b72d38480aa8,train,26210,1
2806,add707f2c69992c4c0e0dc0656e8997a5aae14af,train,17217,1
2807,bbf8a69e0ca83b13db16794a7ff2ee332f8cfdb1,train,66837,1
2809,3262fbbfb01fbc794b5a0001feda2c125c8ac8ec,train,38787,1
2810,6afb02ecd1c62b74fdf1ce6aa94cd03e86dbd3f1,train,6784 6791 26072,3
2812,bf0958211bd3e114a20b3f727827135e47027d24,train,14408 14415,2
2813,07a6c11d47eddc8dd94b632231b695493b8b6f83,train,6319,1
2814,d16268d9f445dc3b84a78b1df9b320035706dc22,train,36940 36942,2
2815,d70977ffa812b5e31aac53d639b1106c26cb1ea9,train,59083,1
2817,d1f2e45afbd948c42596a59876c0a9babc08eb17,train,39620,1
2818,d64d5a3b8f1111439e90f0cf0e0e79cf4ac2c396,train,6481,1
2819,f562557b4db50374bb25bbfc751a80e10c712a60,train,79068 79070,2
2820,a546bb37351834660ffc292f6e1d3ab26f3c61de,train,4712,1
2821,cee7e197169d15dd0180afb02fe6f5813ad46b51,train,27922,1
2822,eba4405522545f74fef57ac12aa15eaae049c14d,train,9040,1
2823,114c33ab5cbf2cdb43a0943f8c87f176bfc5741a,train,27794,1
2824,9fffff38f37a03936178f1f495aeea4d22fa9c40,train,73687,1
2825,d3ab7cfb93088354d817327107293f5b6fb1856a,train,64665,1
2827,593ccf028c15d83f9ea3766debfafeeb25202da0,train,12916 12918,2
2829,6079da72b05876b02b3e3fe13f26b725b83eb535,train,28817,1
2832,8f77914a936f04ee7fee3d07d8ad54e8a0ba884f,train,41664,1
2833,5c6d600b410ee0988d94e87eaf0b935f853da204,train,87554,1
2834,669612c6e1b38fceb8d002ac8beb8b5b9c9b2b4b,train,67743,1
2835,f3adaa174c3ddfaf8c1c45422efbb28a7e567073,train,90532 90534,2
2837,a25f20f1f6d1eea9f84eb05ad0b5321ad370a6a9,train,67724,1
2838,8c299563d46222496acfe23a6d870c70e4bff50c,train,10865,1
2839,9c6af0b782bd52f734742ef93548094a235ec054,train,38597,1
2840,0d564938592c2875c75b7967ae164c11da16bf5e,train,45904 45911 90464,3
2841,7e3f022a64d46cb3cfa43f5963ddbe44193adbaf,train,15216 85480 85487,3
2842,d9f7b1ca68890624affc9041489ab4ec01a8199d,train,79976,1
2843,183e2d5954b8b5d43581085c319fc0b1ce96904c,train,78479,1
2844,cafd65629dec4bab435d4057131cf08b64e800d0,train,29126,1
2845,3018a62bfcaa9cc2409a42b6f408dd63e92aa734,train,61973,1
2846,59c444c7eba05ca4253191aa6beadd8495ed95f5,train,49103,1
2847,ece6ec0dfd95cd388faf5421a4768a8a0c6defdc,train,85676,1
2849,53b511a44df6dd6d909ae19302cd98d1cd31b9cb,train,38267,1
2851,75beef719b22c9c0b72f47788d19166ab6f483fc,train,61768 61775,2
2852,33a902806a8f1979218fcfdf6df8e2cc2c3db88f,train,67313,1
2853,257bd1493b98c8ffb2d796861e8c13681cec8e36,train,25920,1
2854,92b3b19c49440695e5bb67f110279f42c484d1da,train,20856 20863,2
2855,9bc9a855c2e5f968b607d2cbbc9c1eb65451be65,train,22140 22142,2
2856,f8fbaedd4f2d88e3d0af78a413d20ac251e85f01,train,92248,1
2857,d70cfe9ad01c2ddb2ef06f7a6927398c20e1c8da,train,48304,1
2860,4790b188c93ffa1a01de9ba7b3ce24e4e004cc13,train,77636 77638,2
2861,5b0bfce43da5b3c0f3dda539ea325ea89ca44263,train,47020 47022,2
2862,06a95e819f270e5a51e13aa6c4596a221af71ed3,train,60657,1
2863,6aece91eb04caa45d04a0a53a7b3b82bdb76b911,train,11476 11478,2
2864,7dfede71b65883180dbb2c7c251f95d89fc6966d,train,58092 58094,2
2865,bdbcae08178d0e424851d9481295e37a5c03fca6,train,50185,1
2866,a9b4b87e5569a9bdf7701daa2fed36d77c3f4779,train,11924 11926,2
2867,0d552861b14ad847ead3d33bb12b52eb34ca08be,train,75644,1
2871,26cd0b4f8d3d08406a149c776de51826a5589f60,train,16361,1
2872,c1dd8d243af773150acda4628e5d0cd4b5893488,train,14553,1
2873,6d58ed293e092b0945874dd26178ffc75ce9ad44,train,19823,1
2874,053fdde74177f633a7756ee40f94dd3f2456aff2,train,51184 51191,2
2875,871f7ef2e7f9424f314f0e90cbebdff0830145e1,train,72658,1
2877,599d1440bf70119ca78fd8f014418d3f0db5930e,train,70632,1
2878,b3d25b093f963f62e0ca5ea3bb66c915e9f99773,train,17088 17095,2
2879,3e1c8d69bf39fc3dfc84cc94151e38f16ca9a8ca,train,52611,1
2880,559649025a1fed59dcdfee45d766b164ccc70398,train,88203,1
2882,f20bca65a2bd0505d28149261f6177b3d792cdf1,train,20224 23712 23719,3
2883,78bf010edaecab3d7cf98e28a9335e5e74b268b4,train,53056 53063 89328,3
2884,ebd13978ef76b6d36560fc01f30e14e06122270d,train,49423,1
2885,f2d9a9e6627488de73e557961bbc23d4d3351b83,train,85809,1
2886,26a1f69259165973ac94a49a0aaccba87e010822,train,48101,1
2888,85194557edebaf31a2d9ded4a67fbe861552e2cf,train,68770,1
2889,f5c4ace4e2430bf149d8768780216b6ab4f6d107,train,37104 68672 68679,3
2890,369edcf8c4eb3e6784a86d61f1de8a4e05f2edd4,train,59254,1
2891,8e1ab2baf45619aa1ef28d7cbb946ac6eff25c32,train,20477,1
2892,b53312cd390003795b2d5edcd202f265e0c97ffe,train,67340 67342,2
2893,1c8c38580713933549c79bb13422753bb8d60ce4,train,9019,1
2894,f5a60d63cdb0bee065ec7232d743da8cdd7aeb85,train,714,1
2895,57e1e42791e2d2f0e15d5dc600b9690258d3fda8,train,39082,1
2896,cfe2139f4de5821c65edff062115254cd516ff13,train,19146,1
2897,72cb5a2f0a872b9b445aa4047ea84d6e824d2037,train,27709,1
2898,8c2aac43bbb52779fe73504941754e32d33d15c3,train,59700 59702,2
2899,e1cdaf030645892228215469cc4e2e4816b1c299,train,18585,1
2900,d8ba7a5e2c8db2fd18a092b3e1d07872e93fbaf9,train,6764 6766,2
2901,ec520b6e06c00892219482c8f15d9cb9e0e4fa26,train,61789,1
2902,388ba354ca53fd1cf80699485074b76e75cc99d3,train,47297,1
2903,1ff411e1f11183b595d9d7af50aa2b159b3c4023,train,25746,1
2904,afd95968aab090318bd107baeb1d03f23438dd81,train,13564,1
2905,10ee798473bd79893be5b750fbd3ec932ccfb63d,train,17420 17422,2
2906,2d124fd8ce108dd32728d7635e30056e72530979,train,55432 55439,2
2908,bc4abb9f411db1534fa2e5a4ca199d8c3c15a539,train,67555,1
2909,fe070d64c59112d0c5187eef41d47b4476b4aaf4,train,21916 21918,2
2910,dc116ec040218ae066f32bdca025c735293a33de,train,16948 16950,2
2911,e5b58cf2ff016f4d10f819b220aa35a2425ab6fa,train,8915,1
2914,bbba1489095cdf5580a7112a32c37b592e940765,train,29482,1
2915,63c6d7d8e96ef207e789a83bb836946d26b06ca3,train,90724 90726,2
2919,76a372ad8156816d39048b31d6b73afb40fad5bd,train,80725,1
2920,5296f98627e5e0f18a7ec378ba93266dd8735519,train,41309,1
2921,b30f343750e9e94d64cef05312fa4b8f851e2a2c,train,58696 58703,2
2922,7474215322a70809e6d14c8c232fd26773c5eb47,train,30863,1
2925,d46737fa038ec2c2befb1f417d8d11d0f56b9a66,train,24407,1
2926,9c6941c0fda9f5ae1c05af58a333232de919a7b4,train,81164,1
2927,394f55a2e5fdef63de34dcd37dd9d7e437306d70,train,12610,1
2928,de87d19252e662113830310ca45ec85bf1e6d505,train,14050,1
2929,f62d6de461ce1bcca8f6defd1c75bdef487efe17,train,88789,1
2931,d4607fd79543ba5f1a88229f1fc858264bb742c4,train,63601,1
2932,bc9e71ba1517b2ee71ea2171ccb2ff9e45a88137,train,22239,1
2933,34c060d4b7564852c41cc1fad17899e1c6055bfa,train,50202,1
2934,3c9e1a4669d952f319e11ea4f1758d37a9e8db09,train,43840 43847,2
2935,9c4ec2ea16c99da5bb6070ccb4765ec069fc71cc,train,43368,1
2936,cd9d7399f551ac597b800cf877fb0b848f09e40a,train,42464 42471,2
2937,81249896f66db40216c7b8061e245e97456d94c6,train,1892 1894,2
2938,64408ad0e107ae0babbd9adcd5cc0cf84050ba89,train,14420 14422,2
2941,dd3545e32fe83efefaac18f0b25eb9e1d9f43bc3,train,48777,1
2942,9823785b38cb395148c9dd97ed54b12e35c442fb,train,81783,1
2943,2542167b4e1fa92528db900ee2df086dc12564bb,train,2840 2847 79744,3
2945,0e3c4c2f4a6fb7efffb243ca078e1546100fd523,train,47302,1
2946,8473de2921865d48c2fe4bb4b5b83a1cf78d5724,train,39995,1
2948,6fd599ae2ab338bf6fbd0b38a086028278f27ef2,train,72802,1
2949,402e9555f411639f7e144d1482f4b5524311bc5e,train,73427,1
2950,611a1249cca7eacd2559cf86da8db315595dd257,train,17912 30648 30655,3
2951,244e134178d6b04c4f2bf75e964b748e6f5d4a1f,train,7438,1
2952,3002b3bc4f1b265f067c841c59bf5e2a924282ae,train,12352,1
2953,cd23d17bb2686f5e5e5977dec9ec625aa8d526f3,train,50719,1
2956,4641e4954f7cce36d0f51c7729389116fed92f3d,train,80968,1
2958,346fddd56b425d66fc9b2e347fb812ecec8d6b22,train,31840,1
2960,14af3d89ee0e4f880e0f0179b77e3b68c72afb71,train,14784 14791,2
2961,941ee34dc4e57c456a21e9ff6e95ad2c9bd3ba19,train,1258,1
2962,4a75c668920655628ea01e5cea0876dd9dd4e83d,train,70340 70342,2
2964,5f41c9f86b96c047a33393200340371196767317,train,92318,1
2965,6fbe9862c14793922979569fe6a1aa9ad01703e8,train,63053,1
2966,a3fa765aaeb403bd32ded5249330c732a10e0e87,train,31936 31943,2
2967,e6c6b22275e0acd74f462030d3f3cbc6a2e8329b,train,22808,1
2969,7c4813f5718539c7107246a2d1b5e2bc6306ee83,train,56356 56358,2
2970,53b762ae35d30513486607924c0194b90acfcccb,train,17488,1
2971,15e13dd58e6bd79b2dd06f7c8245f0010419c5bf,train,44536 44543 52656,3
2972,6b112a3b34be33fb6b86a0414bf874c9dd05b537,train,67227,1
2973,9d54e7d5be4d531d1e765e6a86bbd285ae83f109,train,57768,1
2975,8b3e8a1cd88d4dafc8ab22a8dd4bd1823a3d3acd,train,44105,1
2976,920a96336203e8eb536fe417c332f3b41ebc57ae,train,38226,1
2977,0693c587b6b46d65bd93a2d40aa281c49624b717,train,32784 32791,2
2978,723a8b4c38e6f4f74ed766b9bf9f78d923d32687,train,258,1
2980,33b6158a7c7458a68b7cf423a7dfb080d0d3b1d9,train,6428 6430,2
2981,3223bce41008ea7c615565a12c2d0759a8db7b3b,train,40812 40814,2
2982,093b8574adac7778435d246f34eb406568c74f6c,train,14681,1
2983,09a4734d2e299414b92a8888b88817fa6b3dcd92,train,722,1
2985,55462bbc6238896cf7545f9996ad21b6280eeea6,train,57255,1
2986,7452ab93536217ced2ec60164e2979c25200c307,train,85228,1
2987,a25b70f598306173e61f9e93a879f8b135a5105a,train,11539,1
2988,9439875ab0c1ff1d9dbff2c657d69cfa6d2f10e6,train,49811,1
2989,fa3959ab5bc57c78a3cf4ab4bbab17a240a19f50,train,33090,1
2990,ba8d4780dde3bd3e1e33648bd4172e0be062ef65,train,6656 10112 10119,3
2991,bc1ae20814ef02ee39804b4322592736dad6f455,train,57333,1
2992,910d38d1d73736c274efea375a993a6f2f543a30,train,2230,1
2994,ab7caed10a3ba97a734823e17e192dfd0dbb8b70,train,10480,1
2995,d331530e00f0902d956d6b8310c4b1903f4baf12,train,3871,1
2997,79d3992c6a7462ce91a7393b8c21d7d46847052b,train,41233,1
2999,545da5905332388903a6c225be40bdfdac89c43a,train,72993,1
3000,8f2c5fc94e50b17f2d1131d47a4d7ecf8dcb518d,train,70682,1
3001,e625fe9b2918caaa04a81595e98fd8b9da343962,train,83739,1
3003,b0737bc0dee75caa1c2129c0ac88b5875b4ae1f2,train,55184,1
3004,830d395efd4e47fdb02970f6ad28f86caa1a11be,train,6804 6806,2
3005,27a6d6fd6f0210659fb6853b73e0cff8ecdaea3f,train,58849,1
3006,1e33b7228600c37d842637ae81fef9c0167ad1e5,train,31040 31047,2
3007,cc891169a54eb738a4c95a10a9b0d46d8182a1d1,train,46880,1
3008,7803206cc201a59e43be21f95b1617886266fa83,train,71679,1
3014,9ea87325f8e9431b6f93200e69153fafa2eead9b,train,63692,1
3015,94345b1e4ca80145cd434e541f0ba06169a6f9e8,train,56535,1
3016,cd93b758387825775749c907e30f320a57470f7d,train,74932 74934,2
3017,c47ba69c869c7d7800fbf333d2b8f84e4aeb0a11,train,90260 90262,2
3020,50cf736295db502cc192e2293b4882f2c6bb4a46,train,58899,1
3021,d045ecf4c50eb984968fba60abbc5db99b8fc39d,train,7191,1
3022,7bdb384602edad5088222df2c8dc4326dab17266,train,18961,1
3023,547f79c2341ca936bb2bec341053147301e2dc58,train,81429,1
3026,d771290302f1528d9153c379e082cb79911baef4,train,12511,1
3027,f8178a2635558dfe2e122a1c5ab189d6972108ce,train,45152,1
3028,02039a360feeee7bc6c19945b06b112337feb1fc,train,64195,1
3029,0e65115c3d382773cfa544204388e4c5b11aef97,train,6551,1
3030,9fc88d671dd281fb735cfc510d505dccd94619ed,train,45219,1
3034,696641dcdfeff5aeb6019e9fc67b74e40a77d21a,train,51148 51150,2
3035,8c8c1858e42cee1e8d408007090bd2a5bb585cdf,train,77291,1
3036,cd8872820dd816176e9b9e54523cfc37a6159413,train,55162,1
3037,60249ca7b31677801d73542a3f3d8afb53921d51,train,3525,1
3038,88ad90913a6503982be8ecfe1976f793031b97a0,train,20596 20598,2
